date,path,coverage
2023-01-01,65,full
2023-01-07,67,partial
2023-01-08,66,full
2023-01-09,65,full
2023-01-15,67,partial
2023-01-16,66,full
2023-01-17,65,full
2023-01-23,67,partial
2023-01-24,66,full
2023-01-25,65,full
2023-01-31,67,partial
2023-02-01,66,full
2023-02-02,65,full
2023-02-08,67,partial
2023-02-09,66,full
2023-02-10,65,full
2023-02-16,67,partial
2023-02-17,66,full
2023-02-18,65,full
2023-02-24,67,partial
2023-02-25,66,full
2023-02-26,65,full
2023-03-04,67,partial
2023-03-05,66,full
2023-03-06,65,full
2023-03-12,67,partial
2023-03-13,66,full
2023-03-14,65,full
2023-03-20,67,partial
2023-03-21,66,full
2023-03-22,65,full
2023-03-28,67,partial
2023-03-29,66,full
2023-03-30,65,full
2023-04-05,67,partial
2023-04-06,66,full
2023-04-07,65,full
2023-04-13,67,partial
2023-04-14,66,full
2023-04-15,65,full
2023-04-21,67,partial
2023-04-22,66,full
2023-04-23,65,full
2023-04-29,67,partial
2023-04-30,66,full
2023-05-01,65,full
2023-05-07,67,partial
2023-05-08,66,full
2023-05-09,65,full
2023-05-15,67,partial
2023-05-16,66,full
2023-05-17,65,full
2023-05-23,67,partial
2023-05-24,66,full
2023-05-25,65,full
2023-05-31,67,partial
2023-06-01,66,full
2023-06-02,65,full
2023-06-08,67,partial
2023-06-09,66,full
2023-06-10,65,full
2023-06-16,67,partial
2023-06-17,66,full
2023-06-18,65,full
2023-06-24,67,partial
2023-06-25,66,full
2023-06-26,65,full
2023-07-02,67,partial
2023-07-03,66,full
2023-07-04,65,full
2023-07-10,67,partial
2023-07-11,66,full
2023-07-12,65,full
2023-07-18,67,partial
2023-07-19,66,full
2023-07-20,65,full
2023-07-26,67,partial
2023-07-27,66,full
2023-07-28,65,full
2023-08-03,67,partial
2023-08-04,66,full
2023-08-05,65,full
2023-08-11,67,partial
2023-08-12,66,full
2023-08-13,65,full
2023-08-19,67,partial
2023-08-20,66,full
2023-08-21,65,full
2023-08-27,67,partial
2023-08-28,66,full
2023-08-29,65,full
2023-09-04,67,partial
2023-09-05,66,full
2023-09-06,65,full
2023-09-12,67,partial
2023-09-13,66,full
2023-09-14,65,full
2023-09-20,67,partial
2023-09-21,66,full
2023-09-22,65,full
2023-09-28,67,partial
2023-09-29,66,full
2023-09-30,65,full
2023-10-06,67,partial
2023-10-07,66,full
2023-10-08,65,full
2023-10-14,67,partial
2023-10-15,66,full
2023-10-16,65,full
2023-10-22,67,partial
2023-10-23,66,full
2023-10-24,65,full
2023-10-30,67,partial
2023-10-31,66,full
2023-11-01,65,full
2023-11-07,67,partial
2023-11-08,66,full
2023-11-09,65,full
2023-11-15,67,partial
2023-11-16,66,full
2023-11-17,65,full
2023-11-23,67,partial
2023-11-24,66,full
2023-11-25,65,full
2023-12-01,67,partial
2023-12-02,66,full
2023-12-03,65,full
2023-12-09,67,partial
2023-12-10,66,full
2023-12-11,65,full
2023-12-17,67,partial
2023-12-18,66,full
2023-12-19,65,full
2023-12-25,67,partial
2023-12-26,66,full
2023-12-27,65,full
