date,path,coverage
2022-01-01,46,full
2022-01-10,45,partial
2022-01-17,46,full
2022-01-26,45,partial
2022-02-02,46,full
2022-02-11,45,partial
2022-02-18,46,full
2022-02-27,45,partial
2022-03-06,46,full
2022-03-15,45,partial
2022-03-22,46,full
2022-03-31,45,partial
2022-04-07,46,full
2022-04-16,45,partial
2022-04-23,46,full
2022-05-02,45,partial
2022-05-09,46,full
2022-05-18,45,partial
2022-05-25,46,full
2022-06-03,45,partial
2022-06-10,46,full
2022-06-19,45,partial
2022-06-26,46,full
2022-07-05,45,partial
2022-07-12,46,full
2022-07-21,45,partial
2022-07-28,46,full
2022-08-06,45,partial
2022-08-13,46,full
2022-08-22,45,partial
2022-08-29,46,full
2022-09-07,45,partial
2022-09-14,46,full
2022-09-23,45,partial
2022-09-30,46,full
2022-10-09,45,partial
2022-10-16,46,full
2022-10-25,45,partial
2022-11-01,46,full
2022-11-10,45,partial
2022-11-17,46,full
2022-11-26,45,partial
2022-12-03,46,full
2022-12-12,45,partial
2022-12-19,46,full
2022-12-28,45,partial
