date,track,coverage
2022-01-03,56,full
2022-01-05,99,full
2022-01-08,56,full
2022-01-10,99,full
2022-01-13,56,full
2022-01-15,99,full
2022-01-18,56,full
2022-01-20,99,full
2022-01-23,56,full
2022-01-25,99,full
2022-01-28,56,full
2022-01-30,99,full
2022-02-02,56,full
2022-02-04,99,full
2022-02-07,56,full
2022-02-09,99,full
2022-02-12,56,full
2022-02-14,99,full
2022-02-17,56,full
2022-02-19,99,full
2022-02-22,56,full
2022-02-24,99,full
2022-02-27,56,full
2022-03-01,99,full
2022-03-04,56,full
2022-03-06,99,full
2022-03-09,56,full
2022-03-11,99,full
2022-03-14,56,full
2022-03-16,99,full
2022-03-19,56,full
2022-03-21,99,full
2022-03-24,56,full
2022-03-26,99,full
2022-03-29,56,full
2022-03-31,99,full
2022-04-03,56,full
2022-04-05,99,full
2022-04-08,56,full
2022-04-10,99,full
2022-04-13,56,full
2022-04-15,99,full
2022-04-18,56,full
2022-04-20,99,full
2022-04-23,56,full
2022-04-25,99,full
2022-04-28,56,full
2022-04-30,99,full
2022-05-03,56,full
2022-05-05,99,full
2022-05-08,56,full
2022-05-10,99,full
2022-05-13,56,full
2022-05-15,99,full
2022-05-18,56,full
2022-05-20,99,full
2022-05-23,56,full
2022-05-25,99,full
2022-05-28,56,full
2022-05-30,99,full
2022-06-02,56,full
2022-06-04,99,full
2022-06-07,56,full
2022-06-09,99,full
2022-06-12,56,full
2022-06-14,99,full
2022-06-17,56,full
2022-06-19,99,full
2022-06-22,56,full
2022-06-24,99,full
2022-06-27,56,full
2022-06-29,99,full
2022-07-02,56,full
2022-07-04,99,full
2022-07-07,56,full
2022-07-09,99,full
2022-07-12,56,full
2022-07-14,99,full
2022-07-17,56,full
2022-07-19,99,full
2022-07-22,56,full
2022-07-24,99,full
2022-07-27,56,full
2022-07-29,99,full
2022-08-01,56,full
2022-08-03,99,full
2022-08-06,56,full
2022-08-08,99,full
2022-08-11,56,full
2022-08-13,99,full
2022-08-16,56,full
2022-08-18,99,full
2022-08-21,56,full
2022-08-23,99,full
2022-08-26,56,full
2022-08-28,99,full
2022-08-31,56,full
2022-09-02,99,full
2022-09-05,56,full
2022-09-07,99,full
2022-09-10,56,full
2022-09-12,99,full
2022-09-15,56,full
2022-09-17,99,full
2022-09-20,56,full
2022-09-22,99,full
2022-09-25,56,full
2022-09-27,99,full
2022-09-30,56,full
2022-10-02,99,full
2022-10-05,56,full
2022-10-07,99,full
2022-10-10,56,full
2022-10-12,99,full
2022-10-15,56,full
2022-10-17,99,full
2022-10-20,56,full
2022-10-22,99,full
2022-10-25,56,full
2022-10-27,99,full
2022-10-30,56,full
2022-11-01,99,full
2022-11-04,56,full
2022-11-06,99,full
2022-11-09,56,full
2022-11-11,99,full
2022-11-14,56,full
2022-11-16,99,full
2022-11-19,56,full
2022-11-21,99,full
2022-11-24,56,full
2022-11-26,99,full
2022-11-29,56,full
2022-12-01,99,full
2022-12-04,56,full
2022-12-06,99,full
2022-12-09,56,full
2022-12-11,99,full
2022-12-14,56,full
2022-12-16,99,full
2022-12-19,56,full
2022-12-21,99,full
2022-12-24,56,full
2022-12-26,99,full
2022-12-29,56,full
2022-12-31,99,full
