date,track,coverage
2023-01-01,43,full
2023-01-02,86,full
2023-01-04,129,full
2023-01-05,143,full
2023-01-06,43,full
2023-01-07,86,full
2023-01-09,129,full
2023-01-10,143,full
2023-01-11,43,full
2023-01-12,86,full
2023-01-14,129,full
2023-01-15,143,full
2023-01-16,43,full
2023-01-17,86,full
2023-01-19,129,full
2023-01-20,143,full
2023-01-21,43,full
2023-01-22,86,full
2023-01-24,129,full
2023-01-25,143,full
2023-01-26,43,full
2023-01-27,86,full
2023-01-29,129,full
2023-01-30,143,full
2023-01-31,43,full
2023-02-01,86,full
2023-02-03,129,full
2023-02-04,143,full
2023-02-05,43,full
2023-02-06,86,full
2023-02-08,129,full
2023-02-09,143,full
2023-02-10,43,full
2023-02-11,86,full
2023-02-13,129,full
2023-02-14,143,full
2023-02-15,43,full
2023-02-16,86,full
2023-02-18,129,full
2023-02-19,143,full
2023-02-20,43,full
2023-02-21,86,full
2023-02-23,129,full
2023-02-24,143,full
2023-02-25,43,full
2023-02-26,86,full
2023-02-28,129,full
2023-03-01,143,full
2023-03-02,43,full
2023-03-03,86,full
2023-03-05,129,full
2023-03-06,143,full
2023-03-07,43,full
2023-03-08,86,full
2023-03-10,129,full
2023-03-11,143,full
2023-03-12,43,full
2023-03-13,86,full
2023-03-15,129,full
2023-03-16,143,full
2023-03-17,43,full
2023-03-18,86,full
2023-03-20,129,full
2023-03-21,143,full
2023-03-22,43,full
2023-03-23,86,full
2023-03-25,129,full
2023-03-26,143,full
2023-03-27,43,full
2023-03-28,86,full
2023-03-30,129,full
2023-03-31,143,full
2023-04-01,43,full
2023-04-02,86,full
2023-04-04,129,full
2023-04-05,143,full
2023-04-06,43,full
2023-04-07,86,full
2023-04-09,129,full
2023-04-10,143,full
2023-04-11,43,full
2023-04-12,86,full
2023-04-14,129,full
2023-04-15,143,full
2023-04-16,43,full
2023-04-17,86,full
2023-04-19,129,full
2023-04-20,143,full
2023-04-21,43,full
2023-04-22,86,full
2023-04-24,129,full
2023-04-25,143,full
2023-04-26,43,full
2023-04-27,86,full
2023-04-29,129,full
2023-04-30,143,full
2023-05-01,43,full
2023-05-02,86,full
2023-05-04,129,full
2023-05-05,143,full
2023-05-06,43,full
2023-05-07,86,full
2023-05-09,129,full
2023-05-10,143,full
2023-05-11,43,full
2023-05-12,86,full
2023-05-14,129,full
2023-05-15,143,full
2023-05-16,43,full
2023-05-17,86,full
2023-05-19,129,full
2023-05-20,143,full
2023-05-21,43,full
2023-05-22,86,full
2023-05-24,129,full
2023-05-25,143,full
2023-05-26,43,full
2023-05-27,86,full
2023-05-29,129,full
2023-05-30,143,full
2023-05-31,43,full
2023-06-01,86,full
2023-06-03,129,full
2023-06-04,143,full
2023-06-05,43,full
2023-06-06,86,full
2023-06-08,129,full
2023-06-09,143,full
2023-06-10,43,full
2023-06-11,86,full
2023-06-13,129,full
2023-06-14,143,full
2023-06-15,43,full
2023-06-16,86,full
2023-06-18,129,full
2023-06-19,143,full
2023-06-20,43,full
2023-06-21,86,full
2023-06-23,129,full
2023-06-24,143,full
2023-06-25,43,full
2023-06-26,86,full
2023-06-28,129,full
2023-06-29,143,full
2023-06-30,43,full
2023-07-01,86,full
2023-07-03,129,full
2023-07-04,143,full
2023-07-05,43,full
2023-07-06,86,full
2023-07-08,129,full
2023-07-09,143,full
2023-07-10,43,full
2023-07-11,86,full
2023-07-13,129,full
2023-07-14,143,full
2023-07-15,43,full
2023-07-16,86,full
2023-07-18,129,full
2023-07-19,143,full
2023-07-20,43,full
2023-07-21,86,full
2023-07-23,129,full
2023-07-24,143,full
2023-07-25,43,full
2023-07-26,86,full
2023-07-28,129,full
2023-07-29,143,full
2023-07-30,43,full
2023-07-31,86,full
2023-08-02,129,full
2023-08-03,143,full
2023-08-04,43,full
2023-08-05,86,full
2023-08-07,129,full
2023-08-08,143,full
2023-08-09,43,full
2023-08-10,86,full
2023-08-12,129,full
2023-08-13,143,full
2023-08-14,43,full
2023-08-15,86,full
2023-08-17,129,full
2023-08-18,143,full
2023-08-19,43,full
2023-08-20,86,full
2023-08-22,129,full
2023-08-23,143,full
2023-08-24,43,full
2023-08-25,86,full
2023-08-27,129,full
2023-08-28,143,full
2023-08-29,43,full
2023-08-30,86,full
2023-09-01,129,full
2023-09-02,143,full
2023-09-03,43,full
2023-09-04,86,full
2023-09-06,129,full
2023-09-07,143,full
2023-09-08,43,full
2023-09-09,86,full
2023-09-11,129,full
2023-09-12,143,full
2023-09-13,43,full
2023-09-14,86,full
2023-09-16,129,full
2023-09-17,143,full
2023-09-18,43,full
2023-09-19,86,full
2023-09-21,129,full
2023-09-22,143,full
2023-09-23,43,full
2023-09-24,86,full
2023-09-26,129,full
2023-09-27,143,full
2023-09-28,43,full
2023-09-29,86,full
2023-10-01,129,full
2023-10-02,143,full
2023-10-03,43,full
2023-10-04,86,full
2023-10-06,129,full
2023-10-07,143,full
2023-10-08,43,full
2023-10-09,86,full
2023-10-11,129,full
2023-10-12,143,full
2023-10-13,43,full
2023-10-14,86,full
2023-10-16,129,full
2023-10-17,143,full
2023-10-18,43,full
2023-10-19,86,full
2023-10-21,129,full
2023-10-22,143,full
2023-10-23,43,full
2023-10-24,86,full
2023-10-26,129,full
2023-10-27,143,full
2023-10-28,43,full
2023-10-29,86,full
2023-10-31,129,full
2023-11-01,143,full
2023-11-02,43,full
2023-11-03,86,full
2023-11-05,129,full
2023-11-06,143,full
2023-11-07,43,full
2023-11-08,86,full
2023-11-10,129,full
2023-11-11,143,full
2023-11-12,43,full
2023-11-13,86,full
2023-11-15,129,full
2023-11-16,143,full
2023-11-17,43,full
2023-11-18,86,full
2023-11-20,129,full
2023-11-21,143,full
2023-11-22,43,full
2023-11-23,86,full
2023-11-25,129,full
2023-11-26,143,full
2023-11-27,43,full
2023-11-28,86,full
2023-11-30,129,full
2023-12-01,143,full
2023-12-02,43,full
2023-12-03,86,full
2023-12-05,129,full
2023-12-06,143,full
2023-12-07,43,full
2023-12-08,86,full
2023-12-10,129,full
2023-12-11,143,full
2023-12-12,43,full
2023-12-13,86,full
2023-12-15,129,full
2023-12-16,143,full
2023-12-17,43,full
2023-12-18,86,full
2023-12-20,129,full
2023-12-21,143,full
2023-12-22,43,full
2023-12-23,86,full
2023-12-25,129,full
2023-12-26,143,full
2023-12-27,43,full
2023-12-28,86,full
2023-12-30,129,full
2023-12-31,143,full
