date,path,coverage
2024-01-05,22,full
2024-01-06,24,full
2024-01-07,23,full
2024-01-13,22,full
2024-01-14,24,full
2024-01-15,23,full
2024-01-21,22,full
2024-01-22,24,full
2024-01-23,23,full
2024-01-29,22,full
2024-01-30,24,full
2024-01-31,23,full
2024-02-06,22,full
2024-02-07,24,full
2024-02-08,23,full
2024-02-14,22,full
2024-02-15,24,full
2024-02-16,23,full
2024-02-22,22,full
2024-02-23,24,full
2024-02-24,23,full
2024-03-01,22,full
2024-03-02,24,full
2024-03-03,23,full
2024-03-09,22,full
2024-03-10,24,full
2024-03-11,23,full
2024-03-17,22,full
2024-03-18,24,full
2024-03-19,23,full
2024-03-25,22,full
2024-03-26,24,full
2024-03-27,23,full
2024-04-02,22,full
2024-04-03,24,full
2024-04-04,23,full
2024-04-10,22,full
2024-04-11,24,full
2024-04-12,23,full
2024-04-18,22,full
2024-04-19,24,full
2024-04-20,23,full
2024-04-26,22,full
2024-04-27,24,full
2024-04-28,23,full
2024-05-04,22,full
2024-05-05,24,full
2024-05-06,23,full
2024-05-12,22,full
2024-05-13,24,full
2024-05-14,23,full
2024-05-20,22,full
2024-05-21,24,full
2024-05-22,23,full
2024-05-28,22,full
2024-05-29,24,full
2024-05-30,23,full
2024-06-05,22,full
2024-06-06,24,full
2024-06-07,23,full
2024-06-13,22,full
2024-06-14,24,full
2024-06-15,23,full
2024-06-21,22,full
2024-06-22,24,full
2024-06-23,23,full
2024-06-29,22,full
2024-06-30,24,full
2024-07-01,23,full
2024-07-07,22,full
2024-07-08,24,full
2024-07-09,23,full
2024-07-15,22,full
2024-07-16,24,full
2024-07-17,23,full
2024-07-23,22,full
2024-07-24,24,full
2024-07-25,23,full
2024-07-31,22,full
2024-08-01,24,full
2024-08-02,23,full
2024-08-08,22,full
2024-08-09,24,full
2024-08-10,23,full
2024-08-16,22,full
2024-08-17,24,full
2024-08-18,23,full
2024-08-24,22,full
2024-08-25,24,full
2024-08-26,23,full
2024-09-01,22,full
2024-09-02,24,full
2024-09-03,23,full
2024-09-09,22,full
2024-09-10,24,full
2024-09-11,23,full
2024-09-17,22,full
2024-09-18,24,full
2024-09-19,23,full
2024-09-25,22,full
2024-09-26,24,full
2024-09-27,23,full
2024-10-03,22,full
2024-10-04,24,full
2024-10-05,23,full
2024-10-11,22,full
2024-10-12,24,full
2024-10-13,23,full
2024-10-19,22,full
2024-10-20,24,full
2024-10-21,23,full
2024-10-27,22,full
2024-10-28,24,full
2024-10-29,23,full
2024-11-04,22,full
2024-11-05,24,full
2024-11-06,23,full
2024-11-12,22,full
2024-11-13,24,full
2024-11-14,23,full
2024-11-20,22,full
2024-11-21,24,full
2024-11-22,23,full
2024-11-28,22,full
2024-11-29,24,full
2024-11-30,23,full
2024-12-06,22,full
2024-12-07,24,full
2024-12-08,23,full
2024-12-14,22,full
2024-12-15,24,full
2024-12-16,23,full
2024-12-22,22,full
2024-12-23,24,full
2024-12-24,23,full
2024-12-30,22,full
2024-12-31,24,full
