date,track,coverage
2021-01-02,13,full
2021-01-03,56,full
2021-01-05,99,full
2021-01-07,13,full
2021-01-08,56,full
2021-01-10,99,full
2021-01-12,13,full
2021-01-13,56,full
2021-01-15,99,full
2021-01-17,13,full
2021-01-18,56,full
2021-01-20,99,full
2021-01-22,13,full
2021-01-23,56,full
2021-01-25,99,full
2021-01-27,13,full
2021-01-28,56,full
2021-01-30,99,full
2021-02-01,13,full
2021-02-02,56,full
2021-02-04,99,full
2021-02-06,13,full
2021-02-07,56,full
2021-02-09,99,full
2021-02-11,13,full
2021-02-12,56,full
2021-02-14,99,full
2021-02-16,13,full
2021-02-17,56,full
2021-02-19,99,full
2021-02-21,13,full
2021-02-22,56,full
2021-02-24,99,full
2021-02-26,13,full
2021-02-27,56,full
2021-03-01,99,full
2021-03-03,13,full
2021-03-04,56,full
2021-03-06,99,full
2021-03-08,13,full
2021-03-09,56,full
2021-03-11,99,full
2021-03-13,13,full
2021-03-14,56,full
2021-03-16,99,full
2021-03-18,13,full
2021-03-19,56,full
2021-03-21,99,full
2021-03-23,13,full
2021-03-24,56,full
2021-03-26,99,full
2021-03-28,13,full
2021-03-29,56,full
2021-03-31,99,full
2021-04-02,13,full
2021-04-03,56,full
2021-04-05,99,full
2021-04-07,13,full
2021-04-08,56,full
2021-04-10,99,full
2021-04-12,13,full
2021-04-13,56,full
2021-04-15,99,full
2021-04-17,13,full
2021-04-18,56,full
2021-04-20,99,full
2021-04-22,13,full
2021-04-23,56,full
2021-04-25,99,full
2021-04-27,13,full
2021-04-28,56,full
2021-04-30,99,full
2021-05-02,13,full
2021-05-03,56,full
2021-05-05,99,full
2021-05-07,13,full
2021-05-08,56,full
2021-05-10,99,full
2021-05-12,13,full
2021-05-13,56,full
2021-05-15,99,full
2021-05-17,13,full
2021-05-18,56,full
2021-05-20,99,full
2021-05-22,13,full
2021-05-23,56,full
2021-05-25,99,full
2021-05-27,13,full
2021-05-28,56,full
2021-05-30,99,full
2021-06-01,13,full
2021-06-02,56,full
2021-06-04,99,full
2021-06-06,13,full
2021-06-07,56,full
2021-06-09,99,full
2021-06-11,13,full
2021-06-12,56,full
2021-06-14,99,full
2021-06-16,13,full
2021-06-17,56,full
2021-06-19,99,full
2021-06-21,13,full
2021-06-22,56,full
2021-06-24,99,full
2021-06-26,13,full
2021-06-27,56,full
2021-06-29,99,full
2021-07-01,13,full
2021-07-02,56,full
2021-07-04,99,full
2021-07-06,13,full
2021-07-07,56,full
2021-07-09,99,full
2021-07-11,13,full
2021-07-12,56,full
2021-07-14,99,full
2021-07-16,13,full
2021-07-17,56,full
2021-07-19,99,full
2021-07-21,13,full
2021-07-22,56,full
2021-07-24,99,full
2021-07-26,13,full
2021-07-27,56,full
2021-07-29,99,full
2021-07-31,13,full
2021-08-01,56,full
2021-08-03,99,full
2021-08-05,13,full
2021-08-06,56,full
2021-08-08,99,full
2021-08-10,13,full
2021-08-11,56,full
2021-08-13,99,full
2021-08-15,13,full
2021-08-16,56,full
2021-08-18,99,full
2021-08-20,13,full
2021-08-21,56,full
2021-08-23,99,full
2021-08-25,13,full
2021-08-26,56,full
2021-08-28,99,full
2021-08-30,13,full
2021-08-31,56,full
2021-09-02,99,full
2021-09-04,13,full
2021-09-05,56,full
2021-09-07,99,full
2021-09-09,13,full
2021-09-10,56,full
2021-09-12,99,full
2021-09-14,13,full
2021-09-15,56,full
2021-09-17,99,full
2021-09-19,13,full
2021-09-20,56,full
2021-09-22,99,full
2021-09-24,13,full
2021-09-25,56,full
2021-09-27,99,full
2021-09-29,13,full
2021-09-30,56,full
2021-10-02,99,full
2021-10-04,13,full
2021-10-05,56,full
2021-10-07,99,full
2021-10-09,13,full
2021-10-10,56,full
2021-10-12,99,full
2021-10-14,13,full
2021-10-15,56,full
2021-10-17,99,full
2021-10-19,13,full
2021-10-20,56,full
2021-10-22,99,full
2021-10-24,13,full
2021-10-25,56,full
2021-10-27,99,full
2021-10-29,13,full
2021-10-30,56,full
2021-11-01,99,full
2021-11-03,13,full
2021-11-04,56,full
2021-11-06,99,full
2021-11-08,13,full
2021-11-09,56,full
2021-11-11,99,full
2021-11-13,13,full
2021-11-14,56,full
2021-11-16,99,full
2021-11-18,13,full
2021-11-19,56,full
2021-11-21,99,full
2021-11-23,13,full
2021-11-24,56,full
2021-11-26,99,full
2021-11-28,13,full
2021-11-29,56,full
2021-12-01,99,full
2021-12-03,13,full
2021-12-04,56,full
2021-12-06,99,full
2021-12-08,13,full
2021-12-09,56,full
2021-12-11,99,full
2021-12-13,13,full
2021-12-14,56,full
2021-12-16,99,full
2021-12-18,13,full
2021-12-19,56,full
2021-12-21,99,full
2021-12-23,13,full
2021-12-24,56,full
2021-12-26,99,full
2021-12-28,13,full
2021-12-29,56,full
2021-12-31,99,full
