date,track,coverage
2021-01-01,143,partial
2021-01-03,57,full
2021-01-05,100,full
2021-01-06,143,partial
2021-01-08,57,full
2021-01-10,100,full
2021-01-11,143,partial
2021-01-13,57,full
2021-01-15,100,full
2021-01-16,143,partial
2021-01-18,57,full
2021-01-20,100,full
2021-01-21,143,partial
2021-01-23,57,full
2021-01-25,100,full
2021-01-26,143,partial
2021-01-28,57,full
2021-01-30,100,full
2021-01-31,143,partial
2021-02-02,57,full
2021-02-04,100,full
2021-02-05,143,partial
2021-02-07,57,full
2021-02-09,100,full
2021-02-10,143,partial
2021-02-12,57,full
2021-02-14,100,full
2021-02-15,143,partial
2021-02-17,57,full
2021-02-19,100,full
2021-02-20,143,partial
2021-02-22,57,full
2021-02-24,100,full
2021-02-25,143,partial
2021-02-27,57,full
2021-03-01,100,full
2021-03-02,143,partial
2021-03-04,57,full
2021-03-06,100,full
2021-03-07,143,partial
2021-03-09,57,full
2021-03-11,100,full
2021-03-12,143,partial
2021-03-14,57,full
2021-03-16,100,full
2021-03-17,143,partial
2021-03-19,57,full
2021-03-21,100,full
2021-03-22,143,partial
2021-03-24,57,full
2021-03-26,100,full
2021-03-27,143,partial
2021-03-29,57,full
2021-03-31,100,full
2021-04-01,143,partial
2021-04-03,57,full
2021-04-05,100,full
2021-04-06,143,partial
2021-04-08,57,full
2021-04-10,100,full
2021-04-11,143,partial
2021-04-13,57,full
2021-04-15,100,full
2021-04-16,143,partial
2021-04-18,57,full
2021-04-20,100,full
2021-04-21,143,partial
2021-04-23,57,full
2021-04-25,100,full
2021-04-26,143,partial
2021-04-28,57,full
2021-04-30,100,full
2021-05-01,143,partial
2021-05-03,57,full
2021-05-05,100,full
2021-05-06,143,partial
2021-05-08,57,full
2021-05-10,100,full
2021-05-11,143,partial
2021-05-13,57,full
2021-05-15,100,full
2021-05-16,143,partial
2021-05-18,57,full
2021-05-20,100,full
2021-05-21,143,partial
2021-05-23,57,full
2021-05-25,100,full
2021-05-26,143,partial
2021-05-28,57,full
2021-05-30,100,full
2021-05-31,143,partial
2021-06-02,57,full
2021-06-04,100,full
2021-06-05,143,partial
2021-06-07,57,full
2021-06-09,100,full
2021-06-10,143,partial
2021-06-12,57,full
2021-06-14,100,full
2021-06-15,143,partial
2021-06-17,57,full
2021-06-19,100,full
2021-06-20,143,partial
2021-06-22,57,full
2021-06-24,100,full
2021-06-25,143,partial
2021-06-27,57,full
2021-06-29,100,full
2021-06-30,143,partial
2021-07-02,57,full
2021-07-04,100,full
2021-07-05,143,partial
2021-07-07,57,full
2021-07-09,100,full
2021-07-10,143,partial
2021-07-12,57,full
2021-07-14,100,full
2021-07-15,143,partial
2021-07-17,57,full
2021-07-19,100,full
2021-07-20,143,partial
2021-07-22,57,full
2021-07-24,100,full
2021-07-25,143,partial
2021-07-27,57,full
2021-07-29,100,full
2021-07-30,143,partial
2021-08-01,57,full
2021-08-03,100,full
2021-08-04,143,partial
2021-08-06,57,full
2021-08-08,100,full
2021-08-09,143,partial
2021-08-11,57,full
2021-08-13,100,full
2021-08-14,143,partial
2021-08-16,57,full
2021-08-18,100,full
2021-08-19,143,partial
2021-08-21,57,full
2021-08-23,100,full
2021-08-24,143,partial
2021-08-26,57,full
2021-08-28,100,full
2021-08-29,143,partial
2021-08-31,57,full
2021-09-02,100,full
2021-09-03,143,partial
2021-09-05,57,full
2021-09-07,100,full
2021-09-08,143,partial
2021-09-10,57,full
2021-09-12,100,full
2021-09-13,143,partial
2021-09-15,57,full
2021-09-17,100,full
2021-09-18,143,partial
2021-09-20,57,full
2021-09-22,100,full
2021-09-23,143,partial
2021-09-25,57,full
2021-09-27,100,full
2021-09-28,143,partial
2021-09-30,57,full
2021-10-02,100,full
2021-10-03,143,partial
2021-10-05,57,full
2021-10-07,100,full
2021-10-08,143,partial
2021-10-10,57,full
2021-10-12,100,full
2021-10-13,143,partial
2021-10-15,57,full
2021-10-17,100,full
2021-10-18,143,partial
2021-10-20,57,full
2021-10-22,100,full
2021-10-23,143,partial
2021-10-25,57,full
2021-10-27,100,full
2021-10-28,143,partial
2021-10-30,57,full
2021-11-01,100,full
2021-11-02,143,partial
2021-11-04,57,full
2021-11-06,100,full
2021-11-07,143,partial
2021-11-09,57,full
2021-11-11,100,full
2021-11-12,143,partial
2021-11-14,57,full
2021-11-16,100,full
2021-11-17,143,partial
2021-11-19,57,full
2021-11-21,100,full
2021-11-22,143,partial
2021-11-24,57,full
2021-11-26,100,full
2021-11-27,143,partial
2021-11-29,57,full
2021-12-01,100,full
2021-12-02,143,partial
2021-12-04,57,full
2021-12-06,100,full
2021-12-07,143,partial
2021-12-09,57,full
2021-12-11,100,full
2021-12-12,143,partial
2021-12-14,57,full
2021-12-16,100,full
2021-12-17,143,partial
2021-12-19,57,full
2021-12-21,100,full
2021-12-22,143,partial
2021-12-24,57,full
2021-12-26,100,full
2021-12-27,143,partial
2021-12-29,57,full
2021-12-31,100,full
