date,track,coverage
2021-01-01,15,full
2021-01-02,58,full
2021-01-04,72,full
2021-01-05,115,full
2021-01-06,15,full
2021-01-07,58,full
2021-01-09,72,full
2021-01-10,115,full
2021-01-11,15,full
2021-01-12,58,full
2021-01-14,72,full
2021-01-15,115,full
2021-01-16,15,full
2021-01-17,58,full
2021-01-19,72,full
2021-01-20,115,full
2021-01-21,15,full
2021-01-22,58,full
2021-01-24,72,full
2021-01-25,115,full
2021-01-26,15,full
2021-01-27,58,full
2021-01-29,72,full
2021-01-30,115,full
2021-01-31,15,full
2021-02-01,58,full
2021-02-03,72,full
2021-02-04,115,full
2021-02-05,15,full
2021-02-06,58,full
2021-02-08,72,full
2021-02-09,115,full
2021-02-10,15,full
2021-02-11,58,full
2021-02-13,72,full
2021-02-14,115,full
2021-02-15,15,full
2021-02-16,58,full
2021-02-18,72,full
2021-02-19,115,full
2021-02-20,15,full
2021-02-21,58,full
2021-02-23,72,full
2021-02-24,115,full
2021-02-25,15,full
2021-02-26,58,full
2021-02-28,72,full
2021-03-01,115,full
2021-03-02,15,full
2021-03-03,58,full
2021-03-05,72,full
2021-03-06,115,full
2021-03-07,15,full
2021-03-08,58,full
2021-03-10,72,full
2021-03-11,115,full
2021-03-12,15,full
2021-03-13,58,full
2021-03-15,72,full
2021-03-16,115,full
2021-03-17,15,full
2021-03-18,58,full
2021-03-20,72,full
2021-03-21,115,full
2021-03-22,15,full
2021-03-23,58,full
2021-03-25,72,full
2021-03-26,115,full
2021-03-27,15,full
2021-03-28,58,full
2021-03-30,72,full
2021-03-31,115,full
2021-04-01,15,full
2021-04-02,58,full
2021-04-04,72,full
2021-04-05,115,full
2021-04-06,15,full
2021-04-07,58,full
2021-04-09,72,full
2021-04-10,115,full
2021-04-11,15,full
2021-04-12,58,full
2021-04-14,72,full
2021-04-15,115,full
2021-04-16,15,full
2021-04-17,58,full
2021-04-19,72,full
2021-04-20,115,full
2021-04-21,15,full
2021-04-22,58,full
2021-04-24,72,full
2021-04-25,115,full
2021-04-26,15,full
2021-04-27,58,full
2021-04-29,72,full
2021-04-30,115,full
2021-05-01,15,full
2021-05-02,58,full
2021-05-04,72,full
2021-05-05,115,full
2021-05-06,15,full
2021-05-07,58,full
2021-05-09,72,full
2021-05-10,115,full
2021-05-11,15,full
2021-05-12,58,full
2021-05-14,72,full
2021-05-15,115,full
2021-05-16,15,full
2021-05-17,58,full
2021-05-19,72,full
2021-05-20,115,full
2021-05-21,15,full
2021-05-22,58,full
2021-05-24,72,full
2021-05-25,115,full
2021-05-26,15,full
2021-05-27,58,full
2021-05-29,72,full
2021-05-30,115,full
2021-05-31,15,full
2021-06-01,58,full
2021-06-03,72,full
2021-06-04,115,full
2021-06-05,15,full
2021-06-06,58,full
2021-06-08,72,full
2021-06-09,115,full
2021-06-10,15,full
2021-06-11,58,full
2021-06-13,72,full
2021-06-14,115,full
2021-06-15,15,full
2021-06-16,58,full
2021-06-18,72,full
2021-06-19,115,full
2021-06-20,15,full
2021-06-21,58,full
2021-06-23,72,full
2021-06-24,115,full
2021-06-25,15,full
2021-06-26,58,full
2021-06-28,72,full
2021-06-29,115,full
2021-06-30,15,full
2021-07-01,58,full
2021-07-03,72,full
2021-07-04,115,full
2021-07-05,15,full
2021-07-06,58,full
2021-07-08,72,full
2021-07-09,115,full
2021-07-10,15,full
2021-07-11,58,full
2021-07-13,72,full
2021-07-14,115,full
2021-07-15,15,full
2021-07-16,58,full
2021-07-18,72,full
2021-07-19,115,full
2021-07-20,15,full
2021-07-21,58,full
2021-07-23,72,full
2021-07-24,115,full
2021-07-25,15,full
2021-07-26,58,full
2021-07-28,72,full
2021-07-29,115,full
2021-07-30,15,full
2021-07-31,58,full
2021-08-02,72,full
2021-08-03,115,full
2021-08-04,15,full
2021-08-05,58,full
2021-08-07,72,full
2021-08-08,115,full
2021-08-09,15,full
2021-08-10,58,full
2021-08-12,72,full
2021-08-13,115,full
2021-08-14,15,full
2021-08-15,58,full
2021-08-17,72,full
2021-08-18,115,full
2021-08-19,15,full
2021-08-20,58,full
2021-08-22,72,full
2021-08-23,115,full
2021-08-24,15,full
2021-08-25,58,full
2021-08-27,72,full
2021-08-28,115,full
2021-08-29,15,full
2021-08-30,58,full
2021-09-01,72,full
2021-09-02,115,full
2021-09-03,15,full
2021-09-04,58,full
2021-09-06,72,full
2021-09-07,115,full
2021-09-08,15,full
2021-09-09,58,full
2021-09-11,72,full
2021-09-12,115,full
2021-09-13,15,full
2021-09-14,58,full
2021-09-16,72,full
2021-09-17,115,full
2021-09-18,15,full
2021-09-19,58,full
2021-09-21,72,full
2021-09-22,115,full
2021-09-23,15,full
2021-09-24,58,full
2021-09-26,72,full
2021-09-27,115,full
2021-09-28,15,full
2021-09-29,58,full
2021-10-01,72,full
2021-10-02,115,full
2021-10-03,15,full
2021-10-04,58,full
2021-10-06,72,full
2021-10-07,115,full
2021-10-08,15,full
2021-10-09,58,full
2021-10-11,72,full
2021-10-12,115,full
2021-10-13,15,full
2021-10-14,58,full
2021-10-16,72,full
2021-10-17,115,full
2021-10-18,15,full
2021-10-19,58,full
2021-10-21,72,full
2021-10-22,115,full
2021-10-23,15,full
2021-10-24,58,full
2021-10-26,72,full
2021-10-27,115,full
2021-10-28,15,full
2021-10-29,58,full
2021-10-31,72,full
2021-11-01,115,full
2021-11-02,15,full
2021-11-03,58,full
2021-11-05,72,full
2021-11-06,115,full
2021-11-07,15,full
2021-11-08,58,full
2021-11-10,72,full
2021-11-11,115,full
2021-11-12,15,full
2021-11-13,58,full
2021-11-15,72,full
2021-11-16,115,full
2021-11-17,15,full
2021-11-18,58,full
2021-11-20,72,full
2021-11-21,115,full
2021-11-22,15,full
2021-11-23,58,full
2021-11-25,72,full
2021-11-26,115,full
2021-11-27,15,full
2021-11-28,58,full
2021-11-30,72,full
2021-12-01,115,full
2021-12-02,15,full
2021-12-03,58,full
2021-12-05,72,full
2021-12-06,115,full
2021-12-07,15,full
2021-12-08,58,full
2021-12-10,72,full
2021-12-11,115,full
2021-12-12,15,full
2021-12-13,58,full
2021-12-15,72,full
2021-12-16,115,full
2021-12-17,15,full
2021-12-18,58,full
2021-12-20,72,full
2021-12-21,115,full
2021-12-22,15,full
