date,track,coverage
2022-01-02,15,full
2022-01-04,58,full
2022-01-05,115,full
2022-01-07,15,full
2022-01-09,58,full
2022-01-10,115,full
2022-01-12,15,full
2022-01-14,58,full
2022-01-15,115,full
2022-01-17,15,full
2022-01-19,58,full
2022-01-20,115,full
2022-01-22,15,full
2022-01-24,58,full
2022-01-25,115,full
2022-01-27,15,full
2022-01-29,58,full
2022-01-30,115,full
2022-02-01,15,full
2022-02-03,58,full
2022-02-04,115,full
2022-02-06,15,full
2022-02-08,58,full
2022-02-09,115,full
2022-02-11,15,full
2022-02-13,58,full
2022-02-14,115,full
2022-02-16,15,full
2022-02-18,58,full
2022-02-19,115,full
2022-02-21,15,full
2022-02-23,58,full
2022-02-24,115,full
2022-02-26,15,full
2022-02-28,58,full
2022-03-01,115,full
2022-03-03,15,full
2022-03-05,58,full
2022-03-06,115,full
2022-03-08,15,full
2022-03-10,58,full
2022-03-11,115,full
2022-03-13,15,full
2022-03-15,58,full
2022-03-16,115,full
2022-03-18,15,full
2022-03-20,58,full
2022-03-21,115,full
2022-03-23,15,full
2022-03-25,58,full
2022-03-26,115,full
2022-03-28,15,full
2022-03-30,58,full
2022-03-31,115,full
2022-04-02,15,full
2022-04-04,58,full
2022-04-05,115,full
2022-04-07,15,full
2022-04-09,58,full
2022-04-10,115,full
2022-04-12,15,full
2022-04-14,58,full
2022-04-15,115,full
2022-04-17,15,full
2022-04-19,58,full
2022-04-20,115,full
2022-04-22,15,full
2022-04-24,58,full
2022-04-25,115,full
2022-04-27,15,full
2022-04-29,58,full
2022-04-30,115,full
2022-05-02,15,full
2022-05-04,58,full
2022-05-05,115,full
2022-05-07,15,full
2022-05-09,58,full
2022-05-10,115,full
2022-05-12,15,full
2022-05-14,58,full
2022-05-15,115,full
2022-05-17,15,full
2022-05-19,58,full
2022-05-20,115,full
2022-05-22,15,full
2022-05-24,58,full
2022-05-25,115,full
2022-05-27,15,full
2022-05-29,58,full
2022-05-30,115,full
2022-06-01,15,full
2022-06-03,58,full
2022-06-04,115,full
2022-06-06,15,full
2022-06-08,58,full
2022-06-09,115,full
2022-06-11,15,full
2022-06-13,58,full
2022-06-14,115,full
2022-06-16,15,full
2022-06-18,58,full
2022-06-19,115,full
2022-06-21,15,full
2022-06-23,58,full
2022-06-24,115,full
2022-06-26,15,full
2022-06-28,58,full
2022-06-29,115,full
2022-07-01,15,full
2022-07-03,58,full
2022-07-04,115,full
2022-07-06,15,full
2022-07-08,58,full
2022-07-09,115,full
2022-07-11,15,full
2022-07-13,58,full
2022-07-14,115,full
2022-07-16,15,full
2022-07-18,58,full
2022-07-19,115,full
2022-07-21,15,full
2022-07-23,58,full
2022-07-24,115,full
2022-07-26,15,full
2022-07-28,58,full
2022-07-29,115,full
2022-07-31,15,full
2022-08-02,58,full
2022-08-03,115,full
2022-08-05,15,full
2022-08-07,58,full
2022-08-08,115,full
2022-08-10,15,full
2022-08-12,58,full
2022-08-13,115,full
2022-08-15,15,full
2022-08-17,58,full
2022-08-18,115,full
2022-08-20,15,full
2022-08-22,58,full
2022-08-23,115,full
2022-08-25,15,full
2022-08-27,58,full
2022-08-28,115,full
2022-08-30,15,full
2022-09-01,58,full
2022-09-02,115,full
2022-09-04,15,full
2022-09-06,58,full
2022-09-07,115,full
2022-09-09,15,full
2022-09-11,58,full
2022-09-12,115,full
2022-09-14,15,full
2022-09-16,58,full
2022-09-17,115,full
2022-09-19,15,full
2022-09-21,58,full
2022-09-22,115,full
2022-09-24,15,full
2022-09-26,58,full
2022-09-27,115,full
2022-09-29,15,full
2022-10-01,58,full
2022-10-02,115,full
2022-10-04,15,full
2022-10-06,58,full
2022-10-07,115,full
2022-10-09,15,full
2022-10-11,58,full
2022-10-12,115,full
2022-10-14,15,full
2022-10-16,58,full
2022-10-17,115,full
2022-10-19,15,full
2022-10-21,58,full
2022-10-22,115,full
2022-10-24,15,full
2022-10-26,58,full
2022-10-27,115,full
2022-10-29,15,full
2022-10-31,58,full
2022-11-01,115,full
2022-11-03,15,full
2022-11-05,58,full
2022-11-06,115,full
2022-11-08,15,full
2022-11-10,58,full
2022-11-11,115,full
2022-11-13,15,full
2022-11-15,58,full
2022-11-16,115,full
2022-11-18,15,full
2022-11-20,58,full
2022-11-21,115,full
2022-11-23,15,full
2022-11-25,58,full
2022-11-26,115,full
2022-11-28,15,full
2022-11-30,58,full
2022-12-01,115,full
2022-12-03,15,full
2022-12-05,58,full
2022-12-06,115,full
2022-12-08,15,full
2022-12-10,58,full
2022-12-11,115,full
2022-12-13,15,full
2022-12-15,58,full
2022-12-16,115,full
2022-12-18,15,full
2022-12-20,58,full
2022-12-21,115,full
2022-12-23,15,full
2022-12-25,58,full
2022-12-26,115,full
2022-12-28,15,full
2022-12-30,58,full
2022-12-31,115,full
