date,track,coverage
2022-01-02,14,full
2022-01-03,57,full
2022-01-05,100,full
2022-01-07,14,full
2022-01-08,57,full
2022-01-10,100,full
2022-01-12,14,full
2022-01-13,57,full
2022-01-15,100,full
2022-01-17,14,full
2022-01-18,57,full
2022-01-20,100,full
2022-01-22,14,full
2022-01-23,57,full
2022-01-25,100,full
2022-01-27,14,full
2022-01-28,57,full
2022-01-30,100,full
2022-02-01,14,full
2022-02-02,57,full
2022-02-04,100,full
2022-02-06,14,full
2022-02-07,57,full
2022-02-09,100,full
2022-02-11,14,full
2022-02-12,57,full
2022-02-14,100,full
2022-02-16,14,full
2022-02-17,57,full
2022-02-19,100,full
2022-02-21,14,full
2022-02-22,57,full
2022-02-24,100,full
2022-02-26,14,full
2022-02-27,57,full
2022-03-01,100,full
2022-03-03,14,full
2022-03-04,57,full
2022-03-06,100,full
2022-03-08,14,full
2022-03-09,57,full
2022-03-11,100,full
2022-03-13,14,full
2022-03-14,57,full
2022-03-16,100,full
2022-03-18,14,full
2022-03-19,57,full
2022-03-21,100,full
2022-03-23,14,full
2022-03-24,57,full
2022-03-26,100,full
2022-03-28,14,full
2022-03-29,57,full
2022-03-31,100,full
2022-04-02,14,full
2022-04-03,57,full
2022-04-05,100,full
2022-04-07,14,full
2022-04-08,57,full
2022-04-10,100,full
2022-04-12,14,full
2022-04-13,57,full
2022-04-15,100,full
2022-04-17,14,full
2022-04-18,57,full
2022-04-20,100,full
2022-04-22,14,full
2022-04-23,57,full
2022-04-25,100,full
2022-04-27,14,full
2022-04-28,57,full
2022-04-30,100,full
2022-05-02,14,full
2022-05-03,57,full
2022-05-05,100,full
2022-05-07,14,full
2022-05-08,57,full
2022-05-10,100,full
2022-05-12,14,full
2022-05-13,57,full
2022-05-15,100,full
2022-05-17,14,full
2022-05-18,57,full
2022-05-20,100,full
2022-05-22,14,full
2022-05-23,57,full
2022-05-25,100,full
2022-05-27,14,full
2022-05-28,57,full
2022-05-30,100,full
2022-06-01,14,full
2022-06-02,57,full
2022-06-04,100,full
2022-06-06,14,full
2022-06-07,57,full
2022-06-09,100,full
2022-06-11,14,full
2022-06-12,57,full
2022-06-14,100,full
2022-06-16,14,full
2022-06-17,57,full
2022-06-19,100,full
2022-06-21,14,full
2022-06-22,57,full
2022-06-24,100,full
2022-06-26,14,full
2022-06-27,57,full
2022-06-29,100,full
2022-07-01,14,full
2022-07-02,57,full
2022-07-04,100,full
2022-07-06,14,full
2022-07-07,57,full
2022-07-09,100,full
2022-07-11,14,full
2022-07-12,57,full
2022-07-14,100,full
2022-07-16,14,full
2022-07-17,57,full
2022-07-19,100,full
2022-07-21,14,full
2022-07-22,57,full
2022-07-24,100,full
2022-07-26,14,full
2022-07-27,57,full
2022-07-29,100,full
2022-07-31,14,full
2022-08-01,57,full
2022-08-03,100,full
2022-08-05,14,full
2022-08-06,57,full
2022-08-08,100,full
2022-08-10,14,full
2022-08-11,57,full
2022-08-13,100,full
2022-08-15,14,full
2022-08-16,57,full
2022-08-18,100,full
2022-08-20,14,full
2022-08-21,57,full
2022-08-23,100,full
2022-08-25,14,full
2022-08-26,57,full
2022-08-28,100,full
2022-08-30,14,full
2022-08-31,57,full
2022-09-02,100,full
2022-09-04,14,full
2022-09-05,57,full
2022-09-07,100,full
2022-09-09,14,full
2022-09-10,57,full
2022-09-12,100,full
2022-09-14,14,full
2022-09-15,57,full
2022-09-17,100,full
2022-09-19,14,full
2022-09-20,57,full
2022-09-22,100,full
2022-09-24,14,full
2022-09-25,57,full
2022-09-27,100,full
2022-09-29,14,full
2022-09-30,57,full
2022-10-02,100,full
2022-10-04,14,full
2022-10-05,57,full
2022-10-07,100,full
2022-10-09,14,full
2022-10-10,57,full
2022-10-12,100,full
2022-10-14,14,full
2022-10-15,57,full
2022-10-17,100,full
2022-10-19,14,full
2022-10-20,57,full
2022-10-22,100,full
2022-10-24,14,full
2022-10-25,57,full
2022-10-27,100,full
2022-10-29,14,full
2022-10-30,57,full
2022-11-01,100,full
2022-11-03,14,full
2022-11-04,57,full
2022-11-06,100,full
2022-11-08,14,full
2022-11-09,57,full
2022-11-11,100,full
2022-11-13,14,full
2022-11-14,57,full
2022-11-16,100,full
2022-11-18,14,full
2022-11-19,57,full
2022-11-21,100,full
2022-11-23,14,full
2022-11-24,57,full
2022-11-26,100,full
2022-11-28,14,full
2022-11-29,57,full
2022-12-01,100,full
2022-12-03,14,full
2022-12-04,57,full
2022-12-06,100,full
2022-12-08,14,full
2022-12-09,57,full
2022-12-11,100,full
2022-12-13,14,full
2022-12-14,57,full
2022-12-16,100,full
2022-12-18,14,full
2022-12-19,57,full
2022-12-21,100,full
2022-12-23,14,full
2022-12-24,57,full
2022-12-26,100,full
2022-12-28,14,full
2022-12-29,57,full
2022-12-31,100,full
