date,path,coverage
2025-01-02,85,partial
2025-01-03,83,full
2025-01-04,82,full
2025-01-05,84,full
2025-01-10,85,partial
2025-01-11,83,full
2025-01-12,82,full
2025-01-13,84,full
2025-01-18,85,partial
2025-01-19,83,full
2025-01-20,82,full
2025-01-21,84,full
2025-01-26,85,partial
2025-01-27,83,full
2025-01-28,82,full
2025-01-29,84,full
2025-02-03,85,partial
2025-02-04,83,full
2025-02-05,82,full
2025-02-06,84,full
2025-02-11,85,partial
2025-02-12,83,full
2025-02-13,82,full
2025-02-14,84,full
2025-02-19,85,partial
2025-02-20,83,full
2025-02-21,82,full
2025-02-22,84,full
2025-02-27,85,partial
2025-02-28,83,full
2025-03-01,82,full
2025-03-02,84,full
2025-03-07,85,partial
2025-03-08,83,full
2025-03-09,82,full
2025-03-10,84,full
2025-03-15,85,partial
2025-03-16,83,full
2025-03-17,82,full
2025-03-18,84,full
2025-03-23,85,partial
2025-03-24,83,full
2025-03-25,82,full
2025-03-26,84,full
2025-03-31,85,partial
2025-04-01,83,full
2025-04-02,82,full
2025-04-03,84,full
2025-04-08,85,partial
2025-04-09,83,full
2025-04-10,82,full
2025-04-11,84,full
2025-04-16,85,partial
2025-04-17,83,full
2025-04-18,82,full
2025-04-19,84,full
2025-04-24,85,partial
2025-04-25,83,full
2025-04-26,82,full
2025-04-27,84,full
2025-05-02,85,partial
2025-05-03,83,full
2025-05-04,82,full
2025-05-05,84,full
2025-05-10,85,partial
2025-05-11,83,full
2025-05-12,82,full
2025-05-13,84,full
2025-05-18,85,partial
2025-05-19,83,full
2025-05-20,82,full
2025-05-21,84,full
2025-05-26,85,partial
2025-05-27,83,full
2025-05-28,82,full
2025-05-29,84,full
2025-06-03,85,partial
2025-06-04,83,full
2025-06-05,82,full
2025-06-06,84,full
2025-06-11,85,partial
2025-06-12,83,full
2025-06-13,82,full
2025-06-14,84,full
2025-06-19,85,partial
2025-06-20,83,full
2025-06-21,82,full
2025-06-22,84,full
2025-06-27,85,partial
2025-06-28,83,full
2025-06-29,82,full
2025-06-30,84,full
2025-07-05,85,partial
2025-07-06,83,full
2025-07-07,82,full
2025-07-08,84,full
2025-07-13,85,partial
2025-07-14,83,full
2025-07-15,82,full
2025-07-16,84,full
2025-07-21,85,partial
2025-07-22,83,full
2025-07-23,82,full
2025-07-24,84,full
2025-07-29,85,partial
2025-07-30,83,full
2025-07-31,82,full
2025-08-01,84,full
2025-08-06,85,partial
2025-08-07,83,full
2025-08-08,82,full
2025-08-09,84,full
2025-08-14,85,partial
2025-08-15,83,full
2025-08-16,82,full
2025-08-17,84,full
2025-08-22,85,partial
2025-08-23,83,full
2025-08-24,82,full
2025-08-25,84,full
2025-08-30,85,partial
2025-08-31,83,full
2025-09-01,82,full
2025-09-02,84,full
2025-09-07,85,partial
2025-09-08,83,full
2025-09-09,82,full
2025-09-10,84,full
2025-09-15,85,partial
2025-09-16,83,full
2025-09-17,82,full
2025-09-18,84,full
2025-09-23,85,partial
2025-09-24,83,full
2025-09-25,82,full
2025-09-26,84,full
2025-10-01,85,partial
2025-10-02,83,full
2025-10-03,82,full
2025-10-04,84,full
2025-10-09,85,partial
2025-10-10,83,full
2025-10-11,82,full
2025-10-12,84,full
2025-10-17,85,partial
2025-10-18,83,full
2025-10-19,82,full
2025-10-20,84,full
2025-10-25,85,partial
2025-10-26,83,full
2025-10-27,82,full
2025-10-28,84,full
2025-11-02,85,partial
2025-11-03,83,full
2025-11-04,82,full
2025-11-05,84,full
2025-11-10,85,partial
2025-11-11,83,full
2025-11-12,82,full
2025-11-13,84,full
2025-11-18,85,partial
2025-11-19,83,full
2025-11-20,82,full
2025-11-21,84,full
2025-11-26,85,partial
2025-11-27,83,full
2025-11-28,82,full
2025-11-29,84,full
2025-12-04,85,partial
2025-12-05,83,full
2025-12-06,82,full
2025-12-07,84,full
2025-12-12,85,partial
2025-12-13,83,full
2025-12-14,82,full
2025-12-15,84,full
2025-12-20,85,partial
2025-12-21,83,full
2025-12-22,82,full
2025-12-23,84,full
2025-12-28,85,partial
2025-12-29,83,full
2025-12-30,82,full
2025-12-31,84,full
