date,path,coverage
2025-01-01,68,partial
2025-01-02,69,full
2025-01-03,70,partial
2025-01-09,68,partial
2025-01-10,69,full
2025-01-11,70,partial
2025-01-17,68,partial
2025-01-18,69,full
2025-01-19,70,partial
2025-01-25,68,partial
2025-01-26,69,full
2025-01-27,70,partial
2025-02-02,68,partial
2025-02-03,69,full
2025-02-04,70,partial
2025-02-10,68,partial
2025-02-11,69,full
2025-02-12,70,partial
2025-02-18,68,partial
2025-02-19,69,full
2025-02-20,70,partial
2025-02-26,68,partial
2025-02-27,69,full
2025-02-28,70,partial
2025-03-06,68,partial
2025-03-07,69,full
2025-03-08,70,partial
2025-03-14,68,partial
2025-03-15,69,full
2025-03-16,70,partial
2025-03-22,68,partial
2025-03-23,69,full
2025-03-24,70,partial
2025-03-30,68,partial
2025-03-31,69,full
2025-04-01,70,partial
2025-04-07,68,partial
2025-04-08,69,full
2025-04-09,70,partial
2025-04-15,68,partial
2025-04-16,69,full
2025-04-17,70,partial
2025-04-23,68,partial
2025-04-24,69,full
2025-04-25,70,partial
2025-05-01,68,partial
2025-05-02,69,full
2025-05-03,70,partial
2025-05-09,68,partial
2025-05-10,69,full
2025-05-11,70,partial
2025-05-17,68,partial
2025-05-18,69,full
2025-05-19,70,partial
2025-05-25,68,partial
2025-05-26,69,full
2025-05-27,70,partial
2025-06-02,68,partial
2025-06-03,69,full
2025-06-04,70,partial
2025-06-10,68,partial
2025-06-11,69,full
2025-06-12,70,partial
2025-06-18,68,partial
2025-06-19,69,full
2025-06-20,70,partial
2025-06-26,68,partial
2025-06-27,69,full
2025-06-28,70,partial
2025-07-04,68,partial
2025-07-05,69,full
2025-07-06,70,partial
2025-07-12,68,partial
2025-07-13,69,full
2025-07-14,70,partial
2025-07-20,68,partial
2025-07-21,69,full
2025-07-22,70,partial
2025-07-28,68,partial
2025-07-29,69,full
2025-07-30,70,partial
2025-08-05,68,partial
2025-08-06,69,full
2025-08-07,70,partial
2025-08-13,68,partial
2025-08-14,69,full
2025-08-15,70,partial
2025-08-21,68,partial
2025-08-22,69,full
2025-08-23,70,partial
2025-08-29,68,partial
2025-08-30,69,full
2025-08-31,70,partial
2025-09-06,68,partial
2025-09-07,69,full
2025-09-08,70,partial
2025-09-14,68,partial
2025-09-15,69,full
2025-09-16,70,partial
2025-09-22,68,partial
2025-09-23,69,full
2025-09-24,70,partial
2025-09-30,68,partial
2025-10-01,69,full
2025-10-02,70,partial
2025-10-08,68,partial
2025-10-09,69,full
2025-10-10,70,partial
2025-10-16,68,partial
2025-10-17,69,full
2025-10-18,70,partial
2025-10-24,68,partial
2025-10-25,69,full
2025-10-26,70,partial
2025-11-01,68,partial
2025-11-02,69,full
2025-11-03,70,partial
2025-11-09,68,partial
2025-11-10,69,full
2025-11-11,70,partial
2025-11-17,68,partial
2025-11-18,69,full
2025-11-19,70,partial
2025-11-25,68,partial
2025-11-26,69,full
2025-11-27,70,partial
2025-12-03,68,partial
2025-12-04,69,full
2025-12-05,70,partial
2025-12-11,68,partial
2025-12-12,69,full
2025-12-13,70,partial
2025-12-19,68,partial
2025-12-20,69,full
2025-12-21,70,partial
2025-12-27,68,partial
2025-12-28,69,full
2025-12-29,70,partial
