date,path,coverage
2025-01-04,83,partial
2025-01-05,82,full
2025-01-06,81,full
2025-01-12,83,partial
2025-01-13,82,full
2025-01-14,81,full
2025-01-20,83,partial
2025-01-21,82,full
2025-01-22,81,full
2025-01-28,83,partial
2025-01-29,82,full
2025-01-30,81,full
2025-02-05,83,partial
2025-02-06,82,full
2025-02-07,81,full
2025-02-13,83,partial
2025-02-14,82,full
2025-02-15,81,full
2025-02-21,83,partial
2025-02-22,82,full
2025-02-23,81,full
2025-03-01,83,partial
2025-03-02,82,full
2025-03-03,81,full
2025-03-09,83,partial
2025-03-10,82,full
2025-03-11,81,full
2025-03-17,83,partial
2025-03-18,82,full
2025-03-19,81,full
2025-03-25,83,partial
2025-03-26,82,full
2025-03-27,81,full
2025-04-02,83,partial
2025-04-03,82,full
2025-04-04,81,full
2025-04-10,83,partial
2025-04-11,82,full
2025-04-12,81,full
2025-04-18,83,partial
2025-04-19,82,full
2025-04-20,81,full
2025-04-26,83,partial
2025-04-27,82,full
2025-04-28,81,full
2025-05-04,83,partial
2025-05-05,82,full
2025-05-06,81,full
2025-05-12,83,partial
2025-05-13,82,full
2025-05-14,81,full
2025-05-20,83,partial
2025-05-21,82,full
2025-05-22,81,full
2025-05-28,83,partial
2025-05-29,82,full
2025-05-30,81,full
2025-06-05,83,partial
2025-06-06,82,full
2025-06-07,81,full
2025-06-13,83,partial
2025-06-14,82,full
2025-06-15,81,full
2025-06-21,83,partial
2025-06-22,82,full
2025-06-23,81,full
2025-06-29,83,partial
2025-06-30,82,full
2025-07-01,81,full
2025-07-07,83,partial
2025-07-08,82,full
2025-07-09,81,full
2025-07-15,83,partial
2025-07-16,82,full
2025-07-17,81,full
2025-07-23,83,partial
2025-07-24,82,full
2025-07-25,81,full
2025-07-31,83,partial
2025-08-01,82,full
2025-08-02,81,full
2025-08-08,83,partial
2025-08-09,82,full
2025-08-10,81,full
2025-08-16,83,partial
2025-08-17,82,full
2025-08-18,81,full
2025-08-24,83,partial
2025-08-25,82,full
2025-08-26,81,full
2025-09-01,83,partial
2025-09-02,82,full
2025-09-03,81,full
2025-09-09,83,partial
2025-09-10,82,full
2025-09-11,81,full
2025-09-17,83,partial
2025-09-18,82,full
2025-09-19,81,full
2025-09-25,83,partial
2025-09-26,82,full
2025-09-27,81,full
2025-10-03,83,partial
2025-10-04,82,full
2025-10-05,81,full
2025-10-11,83,partial
2025-10-12,82,full
2025-10-13,81,full
2025-10-19,83,partial
2025-10-20,82,full
2025-10-21,81,full
2025-10-27,83,partial
2025-10-28,82,full
2025-10-29,81,full
2025-11-04,83,partial
2025-11-05,82,full
2025-11-06,81,full
2025-11-12,83,partial
2025-11-13,82,full
2025-11-14,81,full
2025-11-20,83,partial
2025-11-21,82,full
2025-11-22,81,full
2025-11-28,83,partial
2025-11-29,82,full
2025-11-30,81,full
2025-12-06,83,partial
2025-12-07,82,full
2025-12-08,81,full
2025-12-14,83,partial
2025-12-15,82,full
2025-12-16,81,full
2025-12-22,83,partial
2025-12-23,82,full
2025-12-24,81,full
2025-12-30,83,partial
2025-12-31,82,full
