date,path,coverage
2025-01-04,83,partial
2025-01-05,81,full
2025-01-06,80,full
2025-01-07,82,full
2025-01-12,83,partial
2025-01-13,81,full
2025-01-14,80,full
2025-01-15,82,full
2025-01-20,83,partial
2025-01-21,81,full
2025-01-22,80,full
2025-01-23,82,full
2025-01-28,83,partial
2025-01-29,81,full
2025-01-30,80,full
2025-01-31,82,full
2025-02-05,83,partial
2025-02-06,81,full
2025-02-07,80,full
2025-02-08,82,full
2025-02-13,83,partial
2025-02-14,81,full
2025-02-15,80,full
2025-02-16,82,full
2025-02-21,83,partial
2025-02-22,81,full
2025-02-23,80,full
2025-02-24,82,full
2025-03-01,83,partial
2025-03-02,81,full
2025-03-03,80,full
2025-03-04,82,full
2025-03-09,83,partial
2025-03-10,81,full
2025-03-11,80,full
2025-03-12,82,full
2025-03-17,83,partial
2025-03-18,81,full
2025-03-19,80,full
2025-03-20,82,full
2025-03-25,83,partial
2025-03-26,81,full
2025-03-27,80,full
2025-03-28,82,full
2025-04-02,83,partial
2025-04-03,81,full
2025-04-04,80,full
2025-04-05,82,full
2025-04-10,83,partial
2025-04-11,81,full
2025-04-12,80,full
2025-04-13,82,full
2025-04-18,83,partial
2025-04-19,81,full
2025-04-20,80,full
2025-04-21,82,full
2025-04-26,83,partial
2025-04-27,81,full
2025-04-28,80,full
2025-04-29,82,full
2025-05-04,83,partial
2025-05-05,81,full
2025-05-06,80,full
2025-05-07,82,full
2025-05-12,83,partial
2025-05-13,81,full
2025-05-14,80,full
2025-05-15,82,full
2025-05-20,83,partial
2025-05-21,81,full
2025-05-22,80,full
2025-05-23,82,full
2025-05-28,83,partial
2025-05-29,81,full
2025-05-30,80,full
2025-05-31,82,full
2025-06-05,83,partial
2025-06-06,81,full
2025-06-07,80,full
2025-06-08,82,full
2025-06-13,83,partial
2025-06-14,81,full
2025-06-15,80,full
2025-06-16,82,full
2025-06-21,83,partial
2025-06-22,81,full
2025-06-23,80,full
2025-06-24,82,full
2025-06-29,83,partial
2025-06-30,81,full
2025-07-01,80,full
2025-07-02,82,full
2025-07-07,83,partial
2025-07-08,81,full
2025-07-09,80,full
2025-07-10,82,full
2025-07-15,83,partial
2025-07-16,81,full
2025-07-17,80,full
2025-07-18,82,full
2025-07-23,83,partial
2025-07-24,81,full
2025-07-25,80,full
2025-07-26,82,full
2025-07-31,83,partial
2025-08-01,81,full
2025-08-02,80,full
2025-08-03,82,full
2025-08-08,83,partial
2025-08-09,81,full
2025-08-10,80,full
2025-08-11,82,full
2025-08-16,83,partial
2025-08-17,81,full
2025-08-18,80,full
2025-08-19,82,full
2025-08-24,83,partial
2025-08-25,81,full
2025-08-26,80,full
2025-08-27,82,full
2025-09-01,83,partial
2025-09-02,81,full
2025-09-03,80,full
2025-09-04,82,full
2025-09-09,83,partial
2025-09-10,81,full
2025-09-11,80,full
2025-09-12,82,full
2025-09-17,83,partial
2025-09-18,81,full
2025-09-19,80,full
2025-09-20,82,full
2025-09-25,83,partial
2025-09-26,81,full
2025-09-27,80,full
2025-09-28,82,full
2025-10-03,83,partial
2025-10-04,81,full
2025-10-05,80,full
2025-10-06,82,full
2025-10-11,83,partial
2025-10-12,81,full
2025-10-13,80,full
2025-10-14,82,full
2025-10-19,83,partial
2025-10-20,81,full
2025-10-21,80,full
2025-10-22,82,full
2025-10-27,83,partial
2025-10-28,81,full
2025-10-29,80,full
2025-10-30,82,full
2025-11-04,83,partial
2025-11-05,81,full
2025-11-06,80,full
2025-11-07,82,full
2025-11-12,83,partial
2025-11-13,81,full
2025-11-14,80,full
2025-11-15,82,full
2025-11-20,83,partial
2025-11-21,81,full
2025-11-22,80,full
2025-11-23,82,full
2025-11-28,83,partial
2025-11-29,81,full
2025-11-30,80,full
2025-12-01,82,full
2025-12-06,83,partial
2025-12-07,81,full
2025-12-08,80,full
2025-12-09,82,full
2025-12-14,83,partial
2025-12-15,81,full
2025-12-16,80,full
2025-12-17,82,full
2025-12-22,83,partial
2025-12-23,81,full
2025-12-24,80,full
2025-12-25,82,full
2025-12-30,83,partial
2025-12-31,81,full
