date,track,coverage
2025-01-02,57,full
2025-01-04,100,full
2025-01-07,57,full
2025-01-09,100,full
2025-01-12,57,full
2025-01-14,100,full
2025-01-17,57,full
2025-01-19,100,full
2025-01-22,57,full
2025-01-24,100,full
2025-01-27,57,full
2025-01-29,100,full
2025-02-01,57,full
2025-02-03,100,full
2025-02-06,57,full
2025-02-08,100,full
2025-02-11,57,full
2025-02-13,100,full
2025-02-16,57,full
2025-02-18,100,full
2025-02-21,57,full
2025-02-23,100,full
2025-02-26,57,full
2025-02-28,100,full
2025-03-03,57,full
2025-03-05,100,full
2025-03-08,57,full
2025-03-10,100,full
2025-03-13,57,full
2025-03-15,100,full
2025-03-18,57,full
2025-03-20,100,full
2025-03-23,57,full
2025-03-25,100,full
2025-03-28,57,full
2025-03-30,100,full
2025-04-02,57,full
2025-04-04,100,full
2025-04-07,57,full
2025-04-09,100,full
2025-04-12,57,full
2025-04-14,100,full
2025-04-17,57,full
2025-04-19,100,full
2025-04-22,57,full
2025-04-24,100,full
2025-04-27,57,full
2025-04-29,100,full
2025-05-02,57,full
2025-05-04,100,full
2025-05-07,57,full
2025-05-09,100,full
2025-05-12,57,full
2025-05-14,100,full
2025-05-17,57,full
2025-05-19,100,full
2025-05-22,57,full
2025-05-24,100,full
2025-05-27,57,full
2025-05-29,100,full
2025-06-01,57,full
2025-06-03,100,full
2025-06-06,57,full
2025-06-08,100,full
2025-06-11,57,full
2025-06-13,100,full
2025-06-16,57,full
2025-06-18,100,full
2025-06-21,57,full
2025-06-23,100,full
2025-06-26,57,full
2025-06-28,100,full
2025-07-01,57,full
2025-07-03,100,full
2025-07-06,57,full
2025-07-08,100,full
2025-07-11,57,full
2025-07-13,100,full
2025-07-16,57,full
2025-07-18,100,full
2025-07-21,57,full
2025-07-23,100,full
2025-07-26,57,full
2025-07-28,100,full
2025-07-31,57,full
2025-08-02,100,full
2025-08-05,57,full
2025-08-07,100,full
2025-08-10,57,full
2025-08-12,100,full
2025-08-15,57,full
2025-08-17,100,full
2025-08-20,57,full
2025-08-22,100,full
2025-08-25,57,full
2025-08-27,100,full
2025-08-30,57,full
2025-09-01,100,full
2025-09-04,57,full
2025-09-06,100,full
2025-09-09,57,full
2025-09-11,100,full
2025-09-14,57,full
2025-09-16,100,full
2025-09-19,57,full
2025-09-21,100,full
2025-09-24,57,full
2025-09-26,100,full
2025-09-29,57,full
2025-10-01,100,full
2025-10-04,57,full
2025-10-06,100,full
2025-10-09,57,full
2025-10-11,100,full
2025-10-14,57,full
2025-10-16,100,full
2025-10-19,57,full
2025-10-21,100,full
2025-10-24,57,full
2025-10-26,100,full
2025-10-29,57,full
2025-10-31,100,full
2025-11-03,57,full
2025-11-05,100,full
2025-11-08,57,full
2025-11-10,100,full
2025-11-13,57,full
2025-11-15,100,full
2025-11-18,57,full
2025-11-20,100,full
2025-11-23,57,full
2025-11-25,100,full
2025-11-28,57,full
2025-11-30,100,full
2025-12-03,57,full
2025-12-05,100,full
2025-12-08,57,full
2025-12-10,100,full
2025-12-13,57,full
2025-12-15,100,full
2025-12-18,57,full
2025-12-20,100,full
2025-12-23,57,full
2025-12-25,100,full
2025-12-28,57,full
2025-12-30,100,full
